Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,MV101,P101,MV201,P201,P203,P205,MV301,MV302,MV303,MV304,P301,P401,P501,P602,UV401
2017-06-15 03:00:06.727,-0.9977532195731358,-2.1972042169449595,1.7642025246829482,1.3596652350957819,-0.9327418395944229,-0.007574905147254646,0.5809824493444029,-0.04893130781625252,-0.1136668325204841,0.4132877977078906,-1.0905193541947793,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:00:44.688,-1.0149062197938452,-2.244424990817686,1.8000407812698602,1.293215475730139,-0.8747552268528074,-0.02513349387325839,0.5768377113611282,-0.11013228099391184,-0.1361980356488559,0.47537624880648405,-1.001386727178624,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:01:22.649,-1.3123402525105807,-2.0091703122334703,2.114544307906602,1.5048423981105223,-0.8340434694766781,0.2572949192452592,0.5258962366125977,-0.4100477302433915,-1.2431496754748712,0.3466373551934829,-1.1342025236768474,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:02:00.610,-1.3753573552440392,-1.9947258781336223,2.2133969899410233,1.4843462357375237,-0.7745522281085155,0.3189001022930147,0.5161244276323483,-0.5248106834741837,-1.5289992113195916,0.4422773081449432,-1.1114947367322028,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:02:38.571,-1.3012761459669187,-2.0437753203954965,2.214701222240684,1.3737334841849203,-0.7054102983763302,0.29606658672809677,0.5476872463999818,-0.5174543576086079,-1.077793159908805,0.4170297183489118,-0.8703804668138,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:03:16.532,-1.2994891530982038,-2.057344493211296,2.200621965664017,1.2939795043315498,-0.6488269187231455,0.20872384736857252,0.5499916536926239,-0.5382509975602828,-0.8338460064103979,0.3790212327159626,-0.7147233897450663,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:03:54.493,-1.2914277317860858,-2.0787100235083105,2.2350607644508242,1.2276227396878046,-0.5883920667678548,0.27422525641344,0.5753716568618099,-0.5723445934121408,-0.653535591700274,0.4245921824081814,-0.5601485927630905,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:04:32.454,-1.2819202382900348,-2.126492826918689,2.26193049497659,1.1435348426489673,-0.5281201895477694,0.2650755640994855,0.5861288496688575,-0.6155216342732772,-0.5642797327159657,0.497605051263138,-0.4435717562158917,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:05:10.415,-1.277750138760502,-2.1799575826537785,2.2825796930796627,1.0549649150473235,-0.4614876080584734,0.2579932564705628,0.5912458218065826,-0.6652424054321321,-0.5096504904387315,0.6209530403472315,-0.33709825659546655,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:05:48.376,-1.2978111933356167,-2.1803900004134835,2.3276260611391155,1.0051118841506552,-0.40991437027819283,0.20354071554450665,0.587750423981703,-0.7186966930250369,-0.4410217416618861,0.5508277036693734,-0.20944195385492492,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:06:26.337,-1.3027904541809652,-2.1960112550474085,2.355309789929655,0.9444839850808892,-0.355503033645525,0.19352605762512767,0.5901460318466085,-0.7716065211828549,-0.40387809298039545,0.5545169863605913,-0.10839530811143974,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:07:04.298,-1.3356656619141551,-2.2086525983935372,2.4105271649479505,0.8862932284194024,-0.28913278829724093,0.18030789823279567,0.5931396432889744,-0.8371947840065169,-0.3324271876316713,0.5583843727644419,0.034104082295608205,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:07:42.259,-1.3431705148062973,-2.2068560878213868,2.437894090506022,0.817793799310383,-0.23337481497631996,0.22940760693063142,0.6109787051551141,-0.8807281380590037,-0.2271051596172523,0.5951412879060787,0.17010619538759855,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:08:20.220,-1.3238957325156635,-2.234519165837146,2.4518744975225353,0.7442695736940007,-0.15941732199990988,0.08468488661568838,0.5797348162959108,-0.9548133458894869,-0.20708907550244876,0.5191724426623008,0.2902769694334178,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:08:58.181,-1.3604470302899454,-2.2499660382307365,2.4907950726042047,0.6878904414307627,-0.11199123208345185,0.11074782906402733,0.5972946580401656,-0.9929437972232547,-0.10804244501020077,0.5725043845112363,0.4061055946444805,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:09:36.142,-1.3798333653473982,-2.2575416494923983,2.5349560133824554,0.6204065118531397,-0.050369027039373904,0.10326359373820673,0.5982679571392233,-1.0588924901381334,-0.09991560641138203,0.6053153624014564,0.5203642290027733,1,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:10:14.103,-1.381060684424446,-2.31091662452203,2.580706280207113,0.5415978636631034,0.06418483537343694,0.04394244333416025,0.536222224507675,-1.063470746325149,-0.05922058761234483,0.5887404572287388,0.6317166294356034,0,2,2,1,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:10:52.064,-1.5486723354513439,-2.2212585936728013,2.8734732900500193,0.24152269299779655,1.0003960979260045,0.246621653190221,-0.5155171415926642,0.26742940243862834,0.014311089640497737,0.33776781988116705,0.5595044088832412,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:11:30.025,-1.5835004700435094,-2.252406291471959,2.8164846747958614,0.3076941510228078,0.9479676039915185,0.1935147267897548,-0.5268636551554833,0.338322249924217,0.11621638575695903,0.2493796607945449,0.49932407512180244,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:12:07.986,-1.494298197891967,-2.351501124211926,2.733373873807953,0.28935872391254236,0.9117948338002999,0.1364186577849888,-0.5396100253994991,0.41126064708660404,0.10379709654975941,0.383789209955547,0.3902797123925158,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:12:45.947,-1.4981657529742556,-2.3593646379891338,2.680709404568349,0.3190873742021584,0.8688282799160203,0.12255978029549175,-0.5418488094604517,0.47860141366006087,0.17019681297384454,0.3899014415759165,0.32942387485903696,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:13:23.908,-1.4518457394999782,-2.3889310404286497,2.6078125575403615,0.37090028904653605,0.7931788121501242,0.11446502809399808,-0.5355322644452587,0.5653218770674369,0.215886209936997,0.4078863863861512,0.21133672758895045,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:14:01.869,-1.4530025783815146,-2.3593091104782626,2.5502509688945434,0.41976138653704015,0.7357812086003679,0.08092735233408846,-0.5396665492067851,0.6356100315093787,0.28274829389687406,0.3403199904618829,0.14208470728406092,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:14:39.830,-1.4082360225670474,-2.4076806144742493,2.501409845514836,0.4461676228815948,0.6947551662537521,0.10501804845098227,-0.5361471024764406,0.7134118030154794,0.3399279926901673,0.41902094533946727,0.058290370197921035,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:15:17.791,-1.4008383045043864,-2.44101004872179,2.4248972236501443,0.4576070551942328,0.6502970536657451,0.04327853310298617,-0.5425906846414247,0.7900136772299531,0.4259259348721824,0.4133568859541454,-0.015290930714188323,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:15:55.752,-1.3671014697281068,-2.456612707617796,2.364941037155921,0.48791239205889864,0.6130620987447472,0.016365051977504194,-0.5545388870827579,0.8528924768089117,0.46070028112699796,0.41313274149002976,-0.09110604017801485,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:16:33.713,-1.3486066774931675,-2.4717795212112117,2.3027558087808138,0.527151435168875,0.5613022674051723,-0.05268296686134616,-0.5690970049529938,0.9227524323869478,0.5004310218040856,0.38760704673794183,-0.17352751721380666,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:17:11.674,-1.3165340495953677,-2.517138543471673,2.236500160697723,0.558061725961449,0.5010403557459109,-0.02934063055344996,-0.5586908669412312,0.9981780952797756,0.5282447133968509,0.4901908989949448,-0.27633461482253724,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:17:49.635,-0.9914544724161595,-2.6207813765316295,1.5757021085132925,1.225955375172663,-0.3776334121977062,0.054049596037315295,-0.9668605487531359,1.727916898864434,0.1549683097282828,0.4411506350143273,0.9898995883555795,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:18:27.596,-0.9734438453906675,-2.6454571297869416,1.469257102598291,1.331168186510832,-0.5012351273710414,-0.0006728977723589602,-0.9686420200364458,1.8662251734126234,0.20628260934473935,0.3339583604694896,0.7955589397131045,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:19:05.557,-0.8960785664563817,-2.652201549076403,1.3928582546372643,1.4043236954034568,-0.6011055911111007,-0.01801270746230474,-0.963102877050033,1.9966032252189847,0.24331709655246894,0.3250185296656116,0.6146804686477231,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:19:43.518,-0.8402181165480023,-2.6412577537928605,1.271921394160215,1.4935246392567691,-0.720358058091737,-0.0400015447704796,-0.9556982061070669,2.1394487092415995,0.29699128392382573,0.33340813519121576,0.40114500428571104,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:20:21.479,-0.634005619316986,-2.6774688909819053,0.864355009862229,1.9164783235683707,-1.821236232716895,-0.24939252960542227,0.15818762263125463,0.888721810774981,0.3472660319092769,0.4710271478048521,0.3129822176753738,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:20:59.440,-0.5857486015221346,-2.702370763015872,0.8503286686153829,1.8951841513577374,-1.8435073129119526,-0.31583658250756963,0.16533860094874078,0.9210603732352078,0.3626472643245574,0.49299927316552883,0.2737213935325734,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:21:37.401,-0.5675206849171992,-2.6727164859512365,0.8446855680682867,1.903513045438956,-1.8412070061204604,-0.32010903256977125,0.1712537891665608,0.9205482605397602,0.40193389771600974,0.46745919930798424,0.2689965639928296,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:22:15.362,-0.5438433317741389,-2.6792698090692775,0.8549631172326561,1.8902520173710626,-1.8474542221014556,-0.3546010783619696,0.1839062782354431,0.9349705290611621,0.4531392848882607,0.4696372526859732,0.2700761647067884,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:22:53.323,-0.5173148188792656,-2.683432415188218,0.8441513923838102,1.8620839453862879,-1.8361676539164609,-0.4063061001771097,0.18556275467391734,0.9295162008056146,0.4825383058998897,0.46647888999183673,0.2787947209926782,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:23:31.284,-0.48112726993290084,-2.679322379008114,0.8612840207062752,1.850006241982079,-1.8444753727768082,-0.40592730645390074,0.20033468348509884,0.9386678876961536,0.4837790174832081,0.4658096859718929,0.2667918614090281,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:24:09.245,-0.5055560834024134,-2.6947091341772507,0.8557866341723119,1.8524606299120303,-1.8492565711962823,-0.43384443312670706,0.20919542785303927,0.9457361407314484,0.5343149495868141,0.5120935512662745,0.26379251928831293,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:24:47.206,-0.4776185106622947,-2.6845388888163755,0.8410304554596852,1.8496607337274047,-1.843115114806922,-0.46735424450757856,0.20971822751435454,0.945920599760442,0.5964793257785777,0.4439991590031093,0.27397418654015404,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:25:25.167,-0.46927743602793226,-2.674615961367898,0.8597619586735883,1.8520391595544887,-1.8550492469384532,-0.4463734442269849,0.2307778197597739,0.9620464683070751,0.6397198134239089,0.462328042726188,0.2683086939068992,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:26:03.128,-0.2717226225213514,-2.752687846747004,0.9066596769870189,1.6881939048477765,-1.7571639711948808,-0.5264945995689536,0.29019017242274114,0.9172711841528093,0.7415079655578241,0.5989487101706998,0.09563358328307285,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:26:41.089,-0.7314484085599644,-2.5346642798331924,1.4907476740846228,1.158044709869013,-0.9791185877453077,-0.7177877120485436,0.6229442817699933,0.2658641920537095,1.0811948167727965,0.5533492283746593,-1.0401322544582352,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:27:19.050,-0.7814577470336006,-2.5696437212973047,1.5274372455252263,1.1107732177308687,-0.9237654607692742,-0.6885819750067749,0.6304880750635145,0.20457311792391777,1.1153295875873375,0.5448824096663117,-0.9339219044024931,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:27:57.011,-0.766318592254226,-2.6024751697500155,1.5719178338845017,1.0506904590119754,-0.8568178920038827,-0.717536037984168,0.6193648551845008,0.13050227387662422,1.0923921341070022,0.5355442783488655,-0.8222302385221838,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:28:34.972,-0.08522498567219317,-2.7766118565210602,0.5522371614988837,2.256269398386285,0.48002491486411986,-0.41093169052143724,-0.2963142777455099,-1.0471784475543824,1.3981879088789197,0.5743481781018194,-0.8910671871292994,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:29:12.933,0.05357779389101604,-2.8096975650338516,0.39221043181741866,2.4508256287168804,0.7767391169754343,-0.3397970080768042,-0.4816229601941855,-1.322972531983816,1.4356342691922623,0.5514196635910896,-0.8185547484262193,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:29:50.894,-0.01330587878138513,-2.8206701108603474,0.4495851096318666,2.4199507724370553,0.8409605761870396,-0.35780506523182315,-0.49538848121816476,-1.4024720154845007,1.4438823887268817,0.5394510791055276,-0.6844879466173066,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:30:28.855,-0.06754112659410226,-2.828870599099858,0.48806863924552424,2.3837634380247916,0.8938708794207385,-0.3512555778553178,-0.5042498587256623,-1.4697587925296227,1.4337010804449148,0.5500750508598722,-0.5690633660507284,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:31:06.816,-0.068181522758441,-2.829373662328754,0.5587011974440919,2.3418995745327296,0.958531365354208,-0.3243900946661207,-0.5073253784981959,-1.5437143425044457,1.4136797760923485,0.5559926541965076,-0.4593201936554025,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:31:44.777,-0.11454121978117254,-2.8495280256874254,0.5999653461819283,2.3006283412715067,1.0144310176679991,-0.35309043013748387,-0.5233303558182262,-1.6170038133129563,1.3786595037673686,0.54253194004352,-0.35355456079622494,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:32:22.738,-0.14445395403347708,-2.8701578114553654,0.6551387629918601,2.2573778257195944,1.0752795752928521,-0.35729516836791564,-0.5372993394187249,-1.6929744040071144,1.3356955232643508,0.5670628284869028,-0.23667334029345968,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:33:00.699,-0.12947076326391874,-2.9019980781088783,0.7148004312204828,2.2021248048912807,1.134626004622212,-0.3067552246957594,-0.5335917068334632,-1.752922701549859,1.3194669258184064,0.6463442107129496,-0.13402348501774897,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:33:38.660,-0.19269465982631634,-2.8960709252069785,0.7650769515060982,2.1715547470554517,1.1915758785336341,-0.35768193275400406,-0.5545254595281469,-1.8342816418606203,1.3068447936218113,0.5608327180545393,0.005469586918689742,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:34:16.621,-0.20408738604116067,-2.857781448003906,0.8396119505081354,2.1428022767001034,1.2508734444481877,-0.30459899286641345,-0.5529435402582982,-1.9051421226392042,1.2986774468298012,0.529959295452214,0.1139905088133913,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:34:54.582,-0.24413974813836498,-2.88718392535786,0.8847532694834785,2.100473801091852,1.3041601637046347,-0.31875197893601503,-0.5656788537143338,-1.973789128049266,1.2766244253926287,0.5365436528578036,0.23729015906845316,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:35:32.543,-0.2507129374534032,-2.9097683595638513,0.9470252673993089,2.043906261333243,1.367527264961307,-0.3076019799563937,-0.5712230740386723,-2.046840979831374,1.2387859920539133,0.590544373806905,0.350248574016401,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2
2017-06-15 03:36:10.504,0.011550745944371277,-2.9873218758707205,0.3947407593131105,2.643823668587578,0.5858897095508795,-0.1646110878090472,-0.9726865409178475,-1.4499089151716538,0.8285299481489785,0.5351660551337781,1.8096112890021656,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:36:48.465,0.030767644098135788,-3.012057144067964,0.40769609170653376,2.6451423423165483,0.5778889345962628,-0.13629538167203945,-0.9612430969266187,-1.4424557868568513,0.8391005223252099,0.5251996400956809,1.8081782636501316,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:37:26.426,0.06374303811993995,-3.05184360822767,0.4127048404954683,2.641064855424684,0.5690418335506433,-0.1496987184310236,-0.9592952713525564,-1.431492203448307,0.8205225946250222,0.5588105462841976,1.7857109627154624,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:38:04.387,0.0634955163166317,-3.0111457210291093,0.4219265496563125,2.6514293230676875,0.5675409412651247,-0.18883883953096833,-0.9653016173319982,-1.4408054643999464,0.828973577877493,0.4684039174660788,1.805550636200002,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:38:42.348,0.08346520586565476,-3.0156987466642464,0.44341270361654095,2.6668710232042283,0.5594606346776005,-0.18132261323094523,-0.9617717903337274,-1.4365440100123488,0.8114961356079431,0.4928277190661825,1.790907085974896,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:39:20.309,0.14182379181241564,-2.995043725412355,0.4423238060929682,2.6465288677762646,0.5578728122715246,-0.1685119834595239,-0.9534694472237824,-1.4272976391504626,0.8261635294055707,0.5006246812422168,1.7951264316229731,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
2017-06-15 03:39:58.270,-0.45504179864259564,-2.835395004373702,1.3773682292549494,1.6116613314035133,-0.5080692750212317,-0.3870625186579537,-0.1516329589034408,-0.4855871261367197,0.6002311827815152,0.4555877856570778,1.9469731762969036,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2
2017-06-15 03:40:36.231,-0.5881222638572906,-2.7724610848343234,1.6714269024248873,1.2971952407434988,-0.8400955699747223,-0.4095794230168851,0.09849846881040122,-0.2040324307976562,0.565921551773458,0.43838871819498715,1.9972959348305321,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:41:14.192,-0.6525770545039643,-2.7656743154474652,1.7683267391947066,1.1416921373675128,-0.978644253677933,-0.5321851964611439,0.18081854869949082,-0.09076958236182464,0.5380039048165028,0.47209010290501185,2.0088284685412034,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:41:52.153,-0.6131715588717628,-2.756183939626781,1.7867472424710908,1.1503467818819928,-0.9812049082908629,-0.5121017636619661,0.19416121939623598,-0.08510036589989628,0.5591207995821367,0.4747798306649005,1.996882302044985,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:42:30.114,-0.6249434575679219,-2.7782269300750797,1.789076736734407,1.1409397729969188,-0.9860072219859297,-0.5362148816291553,0.20454405831104605,-0.08114526663616917,0.5715711531456789,0.5089215371989663,1.983594718918312,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:43:08.075,-0.5817849664208299,-2.7593677872953433,1.8228218086603134,1.1399875616209194,-0.9843802143712941,-0.5206528182330934,0.21564176020064868,-0.0885823009895858,0.5414346328711291,0.49867665832915686,1.9745901152900203,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:43:46.036,-0.6062287892709323,-2.74970505000808,1.823683278067288,1.1517705484983802,-0.985292859316154,-0.5274337877566595,0.21923653849288088,-0.10059739953820035,0.5136783654535224,0.4884129779428193,1.9519437848458305,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:44:23.997,-0.611687074785767,-2.7477404023124854,1.8366223374387576,1.1616449289155213,-0.9873515455022297,-0.5637417872483437,0.21481337513776752,-0.1136492918859267,0.47486621447126187,0.42257764660737196,1.946274775422807,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:45:01.958,-0.609590600783809,-2.7165409720399074,1.8493587186036542,1.171820730345622,-0.9929852987992369,-0.5212660853673654,0.2363769676556518,-0.10830064767145886,0.507812765472008,0.4256272640467286,1.9304195766001824,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:45:39.919,-0.5536821935304639,-2.760285244182572,1.8505470790270429,1.1266798520788184,-0.9898715876150315,-0.5283494825267694,0.24827880904730426,-0.10500192937254227,0.4619782749306893,0.5231518300422946,1.900760994795164,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:46:17.880,-0.5404040817645619,-2.7197166429357265,1.878524416325789,1.1367060468946968,-0.9961827111911277,-0.5057606349147583,0.2655223141604135,-0.10423939175568003,0.4758975598197153,0.49894725785766236,1.8971274641473432,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:46:55.841,-0.5479829369698652,-2.7211710234038042,1.8722456310551814,1.1302795568191741,-0.9913985524383493,-0.5335300823506842,0.2652474301852781,-0.11672713627547804,0.45333025195924975,0.487923361271234,1.8847275484133748,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:47:33.802,-0.5139503956114886,-2.7160500864483854,1.9013493288931655,1.1265129629994606,-1.000502785058556,-0.5073675110140521,0.2844890741184722,-0.11358580756918374,0.4321497317970373,0.4799578329950486,1.8668263766250344,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:48:11.763,-0.5534970300805625,-2.6517464011963616,1.9066867129106115,1.1610263576434545,-1.0028465965445807,-0.49485922717808195,0.29122417673811507,-0.12135033849526483,0.4832122979726719,0.38283984914874825,1.87899747018353,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2017-06-15 03:48:49.724,-0.8104757837275707,-2.562713414199335,2.4901145577907244,0.5326634827321997,-0.1987404193535091,-0.6674087094050687,0.6893772502365992,-0.7573086700029246,0.8459110804122093,0.42871935393256155,0.4678759287339002,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:49:27.685,-0.8644694468681483,-2.479259619195304,2.5654719983549197,0.4810197471519983,-0.1209384031662975,-0.707591507700663,0.6827856388435319,-0.849601047253541,0.8318694745023438,0.47534396063737216,0.585100404213021,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:50:05.646,-0.8951683278080356,-2.5031377426232675,2.6167282902087257,0.43680893686178035,-0.052278309483496765,-0.6435457675494208,0.6868984914962427,-0.9317062911377454,0.7936338531780349,0.5042738487623069,0.6784012413490657,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:50:43.607,-1.0718714146171984,-2.470568763921303,2.963981848081288,0.09783856174071176,0.9426977272584087,-0.4360733967830849,-0.3907616434996836,0.36108583650570425,0.7349687303331415,0.3762939119829142,0.6261978766426146,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:51:21.568,-1.0715865280368062,-2.4819155878449752,2.9184757832353267,0.1356990130823098,0.8958630083682458,-0.45220979821034685,-0.4092193593780873,0.437144672915779,0.6994844917839733,0.3780530788123284,0.5257909714231352,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:51:59.529,-1.0543983740194343,-2.463720098963659,2.8753847162106645,0.1893168829108826,0.8671153529703075,-0.41722744501945486,-0.4354077313658282,0.5152989144476434,0.67438881722586,0.3623937966102304,0.41698474900938504,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:52:37.490,-1.0447875021235278,-2.4669535768263495,2.8431340528900724,0.21834467543464675,0.8269127627527157,-0.3934070684406304,-0.43749706924020404,0.5651564457751646,0.647319740235057,0.3568786030708573,0.3417823384434886,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:53:15.451,-1.0713399954901939,-2.4750880435769984,2.7839504970581013,0.2985872383476712,0.7531081500138977,-0.4131516541227369,-0.44598328253965386,0.6339039467181151,0.6213992073586047,0.33797501301457067,0.21716382243875723,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:53:53.412,-1.049860454117951,-2.518572800304097,2.764386347778997,0.32635191264687285,0.7092828223646633,-0.35778532757653303,-0.43569561900621917,0.679443707051828,0.5620884197371052,0.4363508671246966,0.12029973976230553,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:54:31.373,-1.0653798514974877,-2.4555738978813824,2.710140618013731,0.40366722572100255,0.6652276107094954,-0.3515668290834388,-0.4540747113414219,0.7266327828347336,0.5502151095454767,0.3425474107077029,0.0290712831829267,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:55:09.334,-1.0529227884318715,-2.493828306811638,2.6993938308773333,0.44061858511552454,0.6251220780357525,-0.3015596780633095,-0.4591389627333825,0.7964942415985026,0.49395518929677984,0.409745272474879,-0.06870305743770826,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:55:47.295,-1.0400056022943103,-2.501754002588498,2.637349640925879,0.4910730585684402,0.5563259128291298,-0.31561883067964747,-0.4545688815190332,0.8366704664870366,0.4490795227611336,0.38568374127412763,-0.17762453817136287,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:56:25.256,-1.0539762464712976,-2.4447387518949313,2.609319370416869,0.5602105513341056,0.515360904237772,-0.2720111401179362,-0.45914868541387943,0.87990393144684,0.4536798568291637,0.3098134080631069,-0.24245150539069862,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:57:03.217,-1.068623330185403,-2.4522983996489565,2.575178415561553,0.6295580819423116,0.45666731611858224,-0.238394976936456,-0.4595069598151017,0.9317179609233504,0.3960107954185475,0.33431348948764544,-0.35908289118070785,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:57:41.178,-1.05462711329846,-2.4457519733086674,2.532436984199964,0.6794457463722822,0.3989184597473632,-0.24246716440800173,-0.4660479173206197,0.9830806850880416,0.337454370391965,0.3024702363557934,-0.46353815858799724,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:58:19.139,-1.060280900459957,-2.4473857898207765,2.508236499084627,0.728789345932201,0.3616495934111149,-0.23539220117581766,-0.47396294982936066,1.0260811673544958,0.3129897130948687,0.29793676232171973,-0.540907347547978,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
2017-06-15 03:58:57.100,-1.0725212832132653,-2.43349329592738,2.46987603549189,0.7819074746492797,0.3090857699434387,-0.21104112721799445,-0.47469761187925447,1.0715631131243313,0.2665507986705537,0.2964253409682632,-0.6355529705217788,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
